Order_ID,Product_Name,Category,City,Supplier,Import_Cost,Selling_Price,Quantity_Sold,Shipment_Delay_Days,Order_Date,Delivery_Date,Profit,Damaged_Goods,Month,Year
ORD03613,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,832.26,2021.15,9,5,2023-10-16,2023-10-21,10700.01,False,10,2023
ORD03614,LED Lights,LED Lights,Nashik,Dragon Supply Co,391.74,817.61,4,7,2024-02-11,2024-02-18,1703.48,False,2,2024
ORD03615,Kitchen Gadgets,Kitchen Gadgets,Aurangabad,Yiwu Global Trade,158.78,401.37,1,2,2024-03-16,2024-03-18,242.59,False,3,2024
ORD03616,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,254.43,610.9,1,4,2024-06-12,2024-06-16,356.47,False,6,2024
ORD03617,Home Decor,Home Decor,Mumbai,Dragon Supply Co,314.55,840.59,7,10,2024-12-02,2024-12-12,3682.28,False,12,2024
ORD03618,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,370.08,886.02,9,5,2023-07-17,2023-07-22,4643.46,False,7,2023
ORD03619,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,568.0,1335.5,1,0,2023-12-25,2023-12-25,767.5,False,12,2023
ORD03620,LED Lights,LED Lights,Pune,Dragon Supply Co,369.95,1074.62,4,9,2023-02-11,2023-02-20,2818.68,False,2,2023
ORD03621,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,151.51,461.04,5,7,2023-09-01,2023-09-08,1547.65,False,9,2023
ORD03622,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,279.72,781.53,2,3,2024-03-12,2024-03-15,1003.62,False,3,2024
ORD03623,Home Decor,Home Decor,Pune,Dragon Supply Co,205.55,540.25,2,8,2024-06-14,2024-06-22,669.4,False,6,2024
ORD03624,LED Lights,LED Lights,Pune,Dragon Supply Co,229.26,553.6,6,9,2023-04-14,2023-04-23,1946.04,False,4,2023
ORD03625,Mobile Accessories,Mobile Accessories,Aurangabad,Yiwu Global Trade,84.09,250.7,9,4,2024-11-19,2024-11-23,1499.49,False,11,2024
ORD03626,Home Decor,Home Decor,Thane,Dragon Supply Co,284.08,860.15,12,17,2024-01-12,2024-01-29,6912.84,False,1,2024
ORD03627,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,89.98,243.58,5,11,2024-10-03,2024-10-14,768.0,False,10,2024
ORD03628,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,182.34,400.82,9,2,2023-07-23,2023-07-25,1966.32,True,7,2023
ORD03629,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,383.66,747.68,1,14,2024-11-18,2024-12-02,364.02,False,11,2024
ORD03630,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,365.31,957.91,1,2,2023-10-27,2023-10-29,592.6,False,10,2023
ORD03631,Kitchen Gadgets,Kitchen Gadgets,Nashik,Yiwu Global Trade,267.33,690.48,2,1,2023-04-05,2023-04-06,846.3,False,4,2023
ORD03632,LED Lights,LED Lights,Pune,Shenzhen Traders,257.49,742.49,8,3,2024-12-15,2024-12-18,3880.0,False,12,2024
ORD03633,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,205.38,634.8,1,4,2024-05-20,2024-05-24,429.42,False,5,2024
ORD03634,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1325.41,2818.07,2,4,2024-07-26,2024-07-30,2985.32,False,7,2024
ORD03635,Home Decor,Home Decor,Aurangabad,Yiwu Global Trade,110.03,352.36,1,2,2024-11-10,2024-11-12,242.33,False,11,2024
ORD03636,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1062.61,2606.01,3,1,2023-11-14,2023-11-15,4630.2,False,11,2023
ORD03637,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Dragon Supply Co,679.35,1320.97,8,7,2023-11-12,2023-11-19,5132.96,False,11,2023
ORD03638,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,215.64,646.19,3,3,2023-03-11,2023-03-14,1291.65,False,3,2023
ORD03639,Smart Watches,Smart Watches,Nagpur,Shenzhen Traders,1239.52,3248.31,12,2,2024-06-06,2024-06-08,24105.48,False,6,2024
ORD03640,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,213.08,590.49,4,1,2024-02-26,2024-02-27,1509.64,False,2,2024
ORD03641,LED Lights,LED Lights,Nashik,Dragon Supply Co,206.8,511.1,7,6,2023-11-04,2023-11-10,2130.1,False,11,2023
ORD03642,LED Lights,LED Lights,Nagpur,Dragon Supply Co,408.92,928.69,4,10,2024-03-14,2024-03-24,2079.08,False,3,2024
ORD03643,LED Lights,LED Lights,Thane,Dragon Supply Co,306.65,878.15,1,13,2024-04-27,2024-05-10,571.5,False,4,2024
ORD03644,LED Lights,LED Lights,Pune,Shenzhen Traders,384.22,1107.51,3,5,2024-09-09,2024-09-14,2169.87,False,9,2024
ORD03645,Home Decor,Home Decor,Thane,Yiwu Global Trade,240.43,390.64,3,3,2024-06-13,2024-06-16,450.63,True,6,2024
ORD03646,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,379.92,881.17,14,19,2023-06-18,2023-07-07,7017.5,False,6,2023
ORD03647,Home Decor,Home Decor,Mumbai,Dragon Supply Co,292.36,720.57,1,16,2024-07-06,2024-07-22,428.21,False,7,2024
ORD03648,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,353.55,1048.22,4,3,2023-09-22,2023-09-25,2778.68,False,9,2023
ORD03649,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,108.15,337.88,3,4,2024-02-02,2024-02-06,689.19,False,2,2024
ORD03650,Home Decor,Home Decor,Thane,Dragon Supply Co,283.76,744.62,2,6,2023-08-29,2023-09-04,921.72,False,8,2023
ORD03651,Home Decor,Home Decor,Pune,Yiwu Global Trade,208.76,638.33,1,3,2023-08-10,2023-08-13,429.57,False,8,2023
ORD03652,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,241.4,566.82,16,2,2024-01-21,2024-01-23,5206.72,False,1,2024
ORD03653,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,274.01,603.12,4,4,2023-10-14,2023-10-18,1316.44,False,10,2023
ORD03654,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,609.74,928.05,2,1,2023-09-18,2023-09-19,636.62,True,9,2023
ORD03655,LED Lights,LED Lights,Thane,Shenzhen Traders,237.63,503.79,1,4,2024-12-15,2024-12-19,266.16,False,12,2024
ORD03656,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,233.23,506.2,7,4,2023-10-02,2023-10-06,1910.79,False,10,2023
ORD03657,Smart Watches,Smart Watches,Nagpur,Guangzhou Imports,861.46,1897.34,4,7,2024-11-04,2024-11-11,4143.52,False,11,2024
ORD03658,Home Decor,Home Decor,Thane,Dragon Supply Co,108.68,240.64,1,5,2024-12-14,2024-12-19,131.96,False,12,2024
ORD03659,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,241.25,648.03,1,3,2023-07-29,2023-08-01,406.78,False,7,2023
ORD03660,LED Lights,LED Lights,Aurangabad,Shenzhen Traders,217.49,483.44,3,7,2023-03-21,2023-03-28,797.85,False,3,2023
ORD03661,LED Lights,LED Lights,Nagpur,Shenzhen Traders,243.9,597.88,4,0,2024-06-13,2024-06-13,1415.92,False,6,2024
ORD03662,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,176.65,394.38,7,3,2024-06-05,2024-06-08,1524.11,True,6,2024
ORD03663,Smart Watches,Smart Watches,Pune,Shenzhen Traders,802.9,2097.08,8,4,2023-03-24,2023-03-28,10353.44,False,3,2023
ORD03664,LED Lights,LED Lights,Pune,Dragon Supply Co,347.62,842.95,2,8,2024-05-07,2024-05-15,990.66,False,5,2024
ORD03665,LED Lights,LED Lights,Thane,Dragon Supply Co,366.93,585.21,4,2,2024-08-27,2024-08-29,873.12,True,8,2024
ORD03666,Mobile Accessories,Mobile Accessories,Thane,Yiwu Global Trade,126.24,382.26,6,2,2023-06-21,2023-06-23,1536.12,False,6,2023
ORD03667,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,201.86,491.02,2,4,2023-04-30,2023-05-04,578.32,False,4,2023
ORD03668,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,305.2,753.84,2,9,2023-02-02,2023-02-11,897.28,False,2,2023
ORD03669,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,144.8,424.19,1,4,2023-11-26,2023-11-30,279.39,False,11,2023
ORD03670,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,139.16,338.93,9,3,2024-12-28,2024-12-31,1797.93,False,12,2024
ORD03671,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,377.77,785.61,6,1,2023-06-29,2023-06-30,2447.04,False,6,2023
ORD03672,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,575.9,940.87,6,17,2024-09-11,2024-09-28,2189.82,True,9,2024
ORD03673,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,599.54,1530.02,10,1,2023-04-27,2023-04-28,9304.8,False,4,2023
ORD03674,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,144.08,458.08,2,7,2024-05-25,2024-06-01,628.0,False,5,2024
ORD03675,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,311.68,876.45,1,2,2023-04-25,2023-04-27,564.77,False,4,2023
ORD03676,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,173.98,429.46,5,3,2023-02-19,2023-02-22,1277.4,False,2,2023
ORD03677,Kitchen Gadgets,Kitchen Gadgets,Nashik,Guangzhou Imports,237.24,538.19,15,0,2024-06-11,2024-06-11,4514.25,False,6,2024
ORD03678,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,485.88,771.26,8,6,2024-01-05,2024-01-11,2283.04,True,1,2024
ORD03679,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,880.16,2132.02,9,2,2023-04-16,2023-04-18,11266.74,False,4,2023
ORD03680,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,152.77,225.52,2,2,2024-04-12,2024-04-14,145.5,True,4,2024
ORD03681,LED Lights,LED Lights,Mumbai,Dragon Supply Co,336.57,894.68,5,11,2024-06-03,2024-06-14,2790.55,False,6,2024
ORD03682,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,748.41,1916.47,10,8,2023-09-15,2023-09-23,11680.6,False,9,2023
ORD03683,Smart Watches,Smart Watches,Thane,Shenzhen Traders,1651.32,4268.45,8,3,2023-08-08,2023-08-11,20937.04,False,8,2023
ORD03684,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,114.7,336.78,9,2,2023-11-05,2023-11-07,1998.72,False,11,2023
ORD03685,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,180.54,461.5,18,2,2024-04-03,2024-04-05,5057.28,False,4,2024
ORD03686,Home Decor,Home Decor,Mumbai,Dragon Supply Co,260.73,799.73,2,14,2023-05-02,2023-05-16,1078.0,False,5,2023
ORD03687,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1765.06,4446.49,2,4,2023-11-27,2023-12-01,5362.86,False,11,2023
ORD03688,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,119.46,310.4,1,1,2023-07-31,2023-08-01,190.94,False,7,2023
ORD03689,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Shenzhen Traders,790.22,1845.69,16,6,2023-11-27,2023-12-03,16887.52,False,11,2023
ORD03690,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,363.8,1071.81,2,5,2023-07-13,2023-07-18,1416.02,False,7,2023
ORD03691,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,342.9,844.24,6,1,2023-08-31,2023-09-01,3008.04,False,8,2023
ORD03692,LED Lights,LED Lights,Pune,Shenzhen Traders,267.48,492.04,5,3,2024-11-20,2024-11-23,1122.8,True,11,2024
ORD03693,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,363.48,904.18,8,5,2024-11-25,2024-11-30,4325.6,False,11,2024
ORD03694,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,708.4,1709.21,1,3,2024-04-11,2024-04-14,1000.81,False,4,2024
ORD03695,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1564.71,3514.16,6,5,2024-02-24,2024-02-29,11696.7,False,2,2024
ORD03696,Home Decor,Home Decor,Pune,Yiwu Global Trade,311.8,952.13,2,2,2023-11-04,2023-11-06,1280.66,False,11,2023
ORD03697,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,145.2,311.69,5,8,2023-11-30,2023-12-08,832.45,False,11,2023
ORD03698,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,248.4,568.7,4,10,2024-07-26,2024-08-05,1281.2,False,7,2024
ORD03699,LED Lights,LED Lights,Aurangabad,Shenzhen Traders,215.19,502.15,1,4,2023-04-05,2023-04-09,286.96,False,4,2023
ORD03700,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,254.07,577.76,4,3,2024-09-18,2024-09-21,1294.76,False,9,2024
ORD03701,Mobile Accessories,Mobile Accessories,Nashik,Yiwu Global Trade,217.76,651.65,1,4,2023-09-22,2023-09-26,433.89,False,9,2023
ORD03702,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Shenzhen Traders,350.05,731.48,5,4,2024-01-06,2024-01-10,1907.15,False,1,2024
ORD03703,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,775.96,1645.54,9,5,2023-03-24,2023-03-29,7826.22,False,3,2023
ORD03704,LED Lights,LED Lights,Pune,Dragon Supply Co,198.29,382.69,5,9,2023-12-03,2023-12-12,922.0,True,12,2023
ORD03705,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Dragon Supply Co,728.43,1819.13,2,3,2024-09-30,2024-10-03,2181.4,False,9,2024
ORD03706,LED Lights,LED Lights,Nashik,Dragon Supply Co,410.64,889.63,9,9,2023-03-28,2023-04-06,4310.91,False,3,2023
ORD03707,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1091.06,2121.13,27,3,2024-01-22,2024-01-25,27811.89,True,1,2024
ORD03708,LED Lights,LED Lights,Pune,Dragon Supply Co,262.64,467.82,3,7,2023-06-27,2023-07-04,615.54,True,6,2023
ORD03709,Home Decor,Home Decor,Pune,Yiwu Global Trade,282.09,716.15,9,3,2024-05-01,2024-05-04,3906.54,False,5,2024
ORD03710,Kitchen Gadgets,Kitchen Gadgets,Nashik,Guangzhou Imports,184.71,498.67,12,7,2023-12-18,2023-12-25,3767.52,False,12,2023
ORD03711,LED Lights,LED Lights,Thane,Dragon Supply Co,180.65,412.8,13,8,2023-01-13,2023-01-21,3017.95,False,1,2023
ORD03712,LED Lights,LED Lights,Pune,Dragon Supply Co,254.82,647.13,1,13,2023-12-07,2023-12-20,392.31,False,12,2023
ORD03713,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,216.73,397.44,4,6,2023-07-12,2023-07-18,722.84,False,7,2023
ORD03714,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,771.95,1306.0,2,2,2024-11-14,2024-11-16,1068.1,True,11,2024
ORD03715,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,261.44,642.99,1,3,2023-10-22,2023-10-25,381.55,False,10,2023
ORD03716,Home Decor,Home Decor,Nashik,Yiwu Global Trade,212.86,471.74,16,2,2023-11-29,2023-12-01,4142.08,False,11,2023
ORD03717,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,233.22,512.03,7,2,2023-12-08,2023-12-10,1951.67,False,12,2023
ORD03718,Kitchen Gadgets,Kitchen Gadgets,Thane,Yiwu Global Trade,307.82,741.32,4,3,2023-06-15,2023-06-18,1734.0,False,6,2023
ORD03719,Mobile Accessories,Mobile Accessories,Aurangabad,Guangzhou Imports,182.83,448.99,2,0,2024-07-17,2024-07-17,532.32,False,7,2024
ORD03720,LED Lights,LED Lights,Thane,Shenzhen Traders,381.7,949.43,2,3,2024-11-07,2024-11-10,1135.46,False,11,2024
ORD03721,Kitchen Gadgets,Kitchen Gadgets,Aurangabad,Guangzhou Imports,131.07,295.09,1,8,2023-12-01,2023-12-09,164.02,False,12,2023
ORD03722,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,231.48,672.01,7,3,2023-12-18,2023-12-21,3083.71,False,12,2023
ORD03723,Home Decor,Home Decor,Thane,Dragon Supply Co,108.14,265.98,1,3,2023-07-29,2023-08-01,157.84,False,7,2023
ORD03724,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,96.36,245.91,12,5,2024-04-25,2024-04-30,1794.6,False,4,2024
ORD03725,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,328.09,760.14,2,2,2023-01-05,2023-01-07,864.1,False,1,2023
ORD03726,LED Lights,LED Lights,Mumbai,Dragon Supply Co,418.61,1171.57,14,6,2023-12-14,2023-12-20,10541.44,False,12,2023
ORD03727,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,118.4,363.13,1,6,2023-09-28,2023-10-04,244.73,False,9,2023
ORD03728,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Shenzhen Traders,549.85,1151.91,4,0,2023-08-07,2023-08-07,2408.24,False,8,2023
ORD03729,Home Decor,Home Decor,Thane,Yiwu Global Trade,246.15,758.78,14,2,2023-10-04,2023-10-06,7176.82,False,10,2023
ORD03730,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,262.66,676.63,5,2,2024-06-10,2024-06-12,2069.85,False,6,2024
ORD03731,Kitchen Gadgets,Kitchen Gadgets,Nashik,Guangzhou Imports,269.91,669.13,4,3,2024-02-24,2024-02-27,1596.88,False,2,2024
ORD03732,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,574.09,1190.51,2,5,2024-02-23,2024-02-28,1232.84,False,2,2024
ORD03733,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,214.46,638.79,4,2,2024-11-16,2024-11-18,1697.32,False,11,2024
ORD03734,Bluetooth Speakers,Bluetooth Speakers,Nashik,Dragon Supply Co,515.66,1026.59,10,0,2024-01-08,2024-01-08,5109.3,False,1,2024
ORD03735,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,355.78,638.86,3,7,2024-06-14,2024-06-21,849.24,True,6,2024
ORD03736,LED Lights,LED Lights,Mumbai,Dragon Supply Co,275.09,615.85,1,9,2024-12-16,2024-12-25,340.76,False,12,2024
ORD03737,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1260.54,3167.56,5,6,2024-10-16,2024-10-22,9535.1,False,10,2024
ORD03738,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,693.11,1121.46,1,1,2023-01-08,2023-01-09,428.35,True,1,2023
ORD03739,Mobile Accessories,Mobile Accessories,Nagpur,Guangzhou Imports,248.03,466.84,26,7,2024-11-21,2024-11-28,5689.06,False,11,2024
ORD03740,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,121.11,362.22,2,2,2024-06-01,2024-06-03,482.22,False,6,2024
ORD03741,Home Decor,Home Decor,Thane,Yiwu Global Trade,195.82,525.25,6,3,2023-01-31,2023-02-03,1976.58,False,1,2023
ORD03742,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,149.15,400.37,1,5,2024-01-22,2024-01-27,251.22,False,1,2024
ORD03743,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,744.13,1638.03,6,3,2024-01-05,2024-01-08,5363.4,False,1,2024
ORD03744,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,871.14,2224.99,4,5,2023-05-20,2023-05-25,5415.4,False,5,2023
ORD03745,Smart Watches,Smart Watches,Aurangabad,Guangzhou Imports,1329.12,2803.98,7,7,2023-01-13,2023-01-20,10324.02,False,1,2023
ORD03746,Home Decor,Home Decor,Nashik,Dragon Supply Co,302.92,528.56,3,8,2023-04-19,2023-04-27,676.92,True,4,2023
ORD03747,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,151.4,392.61,18,4,2023-12-22,2023-12-26,4341.78,False,12,2023
ORD03748,Home Decor,Home Decor,Nagpur,Dragon Supply Co,155.18,510.64,1,2,2024-03-10,2024-03-12,355.46,False,3,2024
ORD03749,Smart Watches,Smart Watches,Aurangabad,Guangzhou Imports,830.44,1772.41,5,8,2024-01-17,2024-01-25,4709.85,False,1,2024
ORD03750,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1359.01,2774.92,11,4,2024-08-12,2024-08-16,15575.01,False,8,2024
ORD03751,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,796.39,1570.31,16,8,2023-12-08,2023-12-16,12382.72,False,12,2023
ORD03752,Mobile Accessories,Mobile Accessories,Nagpur,Yiwu Global Trade,85.18,154.57,2,3,2024-02-09,2024-02-12,138.78,False,2,2024
ORD03753,Home Decor,Home Decor,Thane,Yiwu Global Trade,297.41,811.32,5,4,2024-04-23,2024-04-27,2569.55,False,4,2024
ORD03754,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1069.94,2200.66,1,2,2023-05-31,2023-06-02,1130.72,False,5,2023
ORD03755,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,142.99,449.5,7,0,2023-01-30,2023-01-30,2145.57,False,1,2023
ORD03756,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,523.82,1015.05,7,3,2023-01-22,2023-01-25,3438.61,False,1,2023
ORD03757,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,166.6,395.18,1,1,2024-09-08,2024-09-09,228.58,False,9,2024
ORD03758,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,267.46,575.29,2,9,2024-09-17,2024-09-26,615.66,False,9,2024
ORD03759,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1432.01,3230.47,1,8,2023-07-26,2023-08-03,1798.46,False,7,2023
ORD03760,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,603.13,1387.72,2,9,2023-07-21,2023-07-30,1569.18,False,7,2023
ORD03761,Home Decor,Home Decor,Pune,Dragon Supply Co,261.03,676.18,4,2,2023-03-27,2023-03-29,1660.6,False,3,2023
ORD03762,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,220.97,488.51,6,4,2024-07-30,2024-08-03,1605.24,False,7,2024
ORD03763,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1421.14,3365.27,2,12,2024-05-17,2024-05-29,3888.26,False,5,2024
ORD03764,LED Lights,LED Lights,Nashik,Dragon Supply Co,191.8,419.22,4,15,2024-05-23,2024-06-07,909.68,False,5,2024
ORD03765,Home Decor,Home Decor,Thane,Dragon Supply Co,274.3,635.09,2,6,2024-09-21,2024-09-27,721.58,False,9,2024
ORD03766,LED Lights,LED Lights,Nagpur,Shenzhen Traders,219.35,571.07,10,2,2024-02-19,2024-02-21,3517.2,False,2,2024
ORD03767,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,218.95,605.68,5,1,2024-03-12,2024-03-13,1933.65,False,3,2024
ORD03768,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,423.29,971.82,1,3,2023-07-30,2023-08-02,548.53,False,7,2023
ORD03769,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1648.86,4513.34,20,9,2024-10-31,2024-11-09,57289.6,False,10,2024
ORD03770,Mobile Accessories,Mobile Accessories,Aurangabad,Yiwu Global Trade,232.28,567.75,1,3,2024-03-21,2024-03-24,335.47,False,3,2024
ORD03771,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,234.22,685.47,1,1,2023-10-31,2023-11-01,451.25,False,10,2023
ORD03772,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,213.03,562.31,10,3,2023-02-16,2023-02-19,3492.8,False,2,2023
ORD03773,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,83.69,161.65,7,6,2023-07-22,2023-07-28,545.72,False,7,2023
ORD03774,LED Lights,LED Lights,Pune,Shenzhen Traders,225.34,622.2,2,0,2024-02-16,2024-02-16,793.72,False,2,2024
ORD03775,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1755.76,4206.3,10,1,2023-10-13,2023-10-14,24505.4,False,10,2023
ORD03776,Kitchen Gadgets,Kitchen Gadgets,Thane,Yiwu Global Trade,122.36,331.03,1,2,2023-12-15,2023-12-17,208.67,False,12,2023
ORD03777,Smart Watches,Smart Watches,Pune,Shenzhen Traders,959.04,2180.55,25,5,2024-06-11,2024-06-16,30537.75,False,6,2024
ORD03778,LED Lights,LED Lights,Pune,Dragon Supply Co,316.41,577.94,2,6,2023-12-31,2024-01-06,523.06,True,12,2023
ORD03779,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,120.98,344.68,6,1,2023-06-25,2023-06-26,1342.2,False,6,2023
ORD03780,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,111.33,318.59,3,0,2023-07-08,2023-07-08,621.78,False,7,2023
ORD03781,Home Decor,Home Decor,Thane,Yiwu Global Trade,203.34,570.91,3,1,2024-08-24,2024-08-25,1102.71,False,8,2024
ORD03782,LED Lights,LED Lights,Thane,Dragon Supply Co,301.5,892.47,5,13,2024-03-17,2024-03-30,2954.85,False,3,2024
ORD03783,Bluetooth Speakers,Bluetooth Speakers,Nashik,Shenzhen Traders,365.55,629.95,1,1,2024-02-07,2024-02-08,264.4,True,2,2024
ORD03784,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,218.4,465.43,5,10,2024-08-25,2024-09-04,1235.15,False,8,2024
ORD03785,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,128.9,363.38,5,3,2024-06-24,2024-06-27,1172.4,False,6,2024
ORD03786,Bluetooth Speakers,Bluetooth Speakers,Nashik,Shenzhen Traders,422.75,665.01,4,1,2023-09-24,2023-09-25,969.04,True,9,2023
ORD03787,Home Decor,Home Decor,Pune,Dragon Supply Co,264.48,755.95,2,11,2024-10-01,2024-10-12,982.94,False,10,2024
ORD03788,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,859.3,2139.06,2,7,2024-06-23,2024-06-30,2559.52,False,6,2024
ORD03789,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,121.67,287.97,8,0,2024-12-17,2024-12-17,1330.4,False,12,2024
ORD03790,Home Decor,Home Decor,Nagpur,Dragon Supply Co,272.59,934.16,2,7,2024-12-02,2024-12-09,1323.14,False,12,2024
ORD03791,Smart Watches,Smart Watches,Nashik,Guangzhou Imports,975.13,2299.6,5,7,2024-11-08,2024-11-15,6622.35,False,11,2024
ORD03792,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,858.92,2221.73,3,10,2023-10-22,2023-11-01,4088.43,False,10,2023
ORD03793,Kitchen Gadgets,Kitchen Gadgets,Nashik,Guangzhou Imports,338.05,925.33,4,9,2023-06-07,2023-06-16,2349.12,False,6,2023
